"B_cell"	"T_cell.CD4"	"T_cell.CD8"	"Neutrophil"	"Macrophage"	"DC"
"TCGA-C8-A133-01A"	0	0	0	0.621809831805292	0	0
"TCGA-C8-A134-01A"	0	0	0	1.22179724032345	0	0
"TCGA-C8-A135-01A"	0	0	0	0	0.956950643059613	0
"TCGA-C8-A137-01A"	0	0	0.538439036682282	0	0	0
"TCGA-C8-A138-01A"	1.19506144331663	0	0	0	0	0
"TCGA-C8-A1HE-01A"	0	0	0	0	0.647633909281872	0
"TCGA-C8-A1HF-01A"	0	0	0	0	1.02418005813525	0
"TCGA-C8-A1HG-01A"	0	0	0	0	0	1.01398303335183
"TCGA-C8-A1HI-01A"	0	0	0	0	0	0.728530285425547
"TCGA-C8-A1HJ-01A"	0	0	0	0.911670060978502	0	0
"TCGA-C8-A1HK-01A"	0	0	0	0	0.642092496359184	0
"TCGA-C8-A1HL-01A"	0	0	0	0	0.745589105646068	0
"TCGA-C8-A1HM-01A"	0	0	0	0	0	1.30788094679709
"TCGA-C8-A1HN-01A"	0	0	0	0	0.564114908569068	0
"TCGA-C8-A1HO-01A"	0	0	0.555270810916279	0	0	0
"TCGA-C8-A26V-01A"	0	0	0	0	0	0.892431939469808
"TCGA-C8-A26W-01A"	0	0.912617492321448	0	0	0	0
"TCGA-C8-A26X-01A"	0	0	0	1.77942225078441	0	0
"TCGA-C8-A26Y-01A"	0	0	0	1.5369856871267	0	0
"TCGA-C8-A26Z-01A"	0	0	0	0	0.489157018980687	0
"TCGA-C8-A273-01A"	0	0	0.744037812649449	0	0	0
"TCGA-C8-A274-01A"	0	0	0	0.752626205903724	0	0
"TCGA-C8-A275-01A"	0	0	0	0	1.14517473070351	0
"TCGA-C8-A278-01A"	0	0	0	0	1.28669839291633	0
"TCGA-C8-A27A-01A"	0.637850183597521	0	0	0	0	0
"TCGA-C8-A27B-01A"	0	0	0	1.652978061684	0	0
"TCGA-C8-A3M7-01A"	0	0	0.900900279359414	0	0	0
"TCGA-C8-A3M8-01A"	0	0	0	0	0.62542126015167	0
"TCGA-C8-A8HP-01A"	0	0	0	0	0	1.1861432977331
"TCGA-C8-A8HQ-01A"	0	0	0	0	0	1.01817448072205
"TCGA-C8-A8HR-01A"	0	1.17640628640754	0	0	0	0
"TCGA-D8-A13Y-01A"	0	0	0.516940765154914	0	0	0
"TCGA-D8-A13Z-01A"	0	0	0	1.09890328621136	0	0
"TCGA-D8-A140-01A"	0	0	0	0	0.785058135368436	0
"TCGA-D8-A141-01A"	0	1.45784091825028	0	0	0	0
"TCGA-D8-A142-01A"	1.12723980932458	0	0	0	0	0
"TCGA-D8-A143-01A"	0	0	0	0.839501475043073	0	0
"TCGA-D8-A145-01A"	0.880212903420626	0	0	0	0	0
"TCGA-D8-A146-01A"	0	0	0	0	0.924325923776647	0
"TCGA-D8-A147-01A"	0	0	0	1.03582711061236	0	0
"TCGA-D8-A1J8-01A"	0	0	0	1.24132798700881	0	0
"TCGA-D8-A1J9-01A"	0	0	0	0	0.958969107198817	0
"TCGA-D8-A1JA-01A"	0	0	0	1.09602570694155	0	0
"TCGA-D8-A1JB-01A"	1.18732231415841	0	0	0	0	0
"TCGA-D8-A1JC-01A"	0	0	0	0	0.853848882056043	0
"TCGA-D8-A1JD-01A"	0	0	0	0	0.905212598315225	0
"TCGA-D8-A1JE-01A"	0	0	0	0	0.901256428084222	0
"TCGA-D8-A1JF-01A"	0	0	0	1.03062249672131	0	0
"TCGA-D8-A1JG-01B"	0	0	0	1.38881943817707	0	0
"TCGA-D8-A1JH-01A"	0	0	0	0	1.01561297036605	0
"TCGA-D8-A1JI-01A"	0	0	0	0	0.541116975651212	0
"TCGA-D8-A1JJ-01A"	0	0	0	0	0	0.897733445270719
"TCGA-D8-A1JK-01A"	0	0	0	1.56833055373851	0	0
"TCGA-D8-A1JL-01A"	0	0	0	1.42085341350001	0	0
"TCGA-D8-A1JM-01A"	0	0	0	0.98531537819903	0	0
"TCGA-D8-A1JN-01A"	0	0	0	0.682628105179863	0	0
"TCGA-D8-A1JP-01A"	0	0	0	0	0.935214029868414	0
"TCGA-D8-A1JS-01A"	0	0	0	0	0.460760972877412	0
"TCGA-D8-A1JT-01A"	0	0	0	0.675027467847708	0	0
"TCGA-D8-A1JU-01A"	0	0	0	0	1.10545700294173	0
"TCGA-D8-A1X5-01A"	1.05109239628316	0	0	0	0	0
"TCGA-D8-A1X6-01A"	0	0	0	0	0.719501634947829	0
"TCGA-D8-A1X7-01A"	0	0	0	0	0.735519539599501	0
"TCGA-D8-A1X8-01A"	0	0	0	0	0	0.919589641275992
"TCGA-D8-A1X9-01A"	0	0	0	0	0.877928842598741	0
"TCGA-D8-A1XA-01A"	0	0	0	0	0.724068366233129	0
"TCGA-D8-A1XB-01A"	0	0	0	0	0.723083519740552	0
"TCGA-D8-A1XC-01A"	0	0	0.612321364671388	0	0	0
"TCGA-D8-A1XD-01A"	0	0	0.589258371052412	0	0	0
"TCGA-D8-A1XF-01A"	0.508283960411142	0	0	0	0	0
"TCGA-D8-A1XG-01A"	0	0	0	0	0.653783911454052	0
"TCGA-D8-A1XJ-01A"	0	0	0	0	0	0.779248806608695
"TCGA-D8-A1XK-01A"	0	0	0	1.52841023666171	0	0
"TCGA-D8-A1XL-01A"	1.00461024171077	0	0	0	0	0
"TCGA-D8-A1XM-01A"	0	0	0	0	1.02059624231372	0
"TCGA-D8-A1XO-01A"	0	0	0	0	0	0.956910066769688
"TCGA-D8-A1XQ-01A"	0	0	0	0	0	1.30317754845105
"TCGA-D8-A1XR-01A"	0	0	0	0	0.63135830891681	0
"TCGA-D8-A1XS-01A"	0	0	0	0	0.695145597442226	0
"TCGA-D8-A1XT-01A"	0	0	0	1.15035446410055	0	0
"TCGA-D8-A1XU-01A"	0	0	0	0	0	0.868112715531199
"TCGA-D8-A1XV-01A"	0	0	0	0	0.510969423503032	0
"TCGA-D8-A1XW-01A"	0	0	0	0	1.47897074572879	0
"TCGA-D8-A1XY-01A"	0	0	0	0	0.766579377801425	0
"TCGA-D8-A1XZ-01A"	0	0	0	0	0	0.723679399825277
"TCGA-D8-A1Y0-01A"	1.0606425792724	0	0	0	0	0
"TCGA-D8-A1Y1-01A"	0	0	0	0	0.83329155286696	0
"TCGA-D8-A1Y2-01A"	0	0	0	0	1.61173768077441	0
"TCGA-D8-A1Y3-01A"	0	0	0	0	0.802082140876298	0
"TCGA-D8-A27E-01A"	0	0	0	0	0	0.624292152638733
"TCGA-D8-A27F-01A"	0	0	0	0.997774383639509	0	0
"TCGA-D8-A27G-01A"	0	0	0	0	0	0.912259989636962
"TCGA-D8-A27H-01A"	0	1.23617982254059	0	0	0	0
"TCGA-D8-A27I-01A"	0	0	0	0	1.11007880988282	0
"TCGA-D8-A27K-01A"	0.871533845372705	0	0	0	0	0
"TCGA-D8-A27L-01A"	1.05662489442454	0	0	0	0	0
"TCGA-D8-A27M-01A"	1.85993088100501	0	0	0	0	0
"TCGA-D8-A27N-01A"	0	0	0	0	1.04065939663871	0
"TCGA-D8-A27P-01A"	0	0	0.68114251578026	0	0	0
"TCGA-D8-A27R-01A"	0	0	0	0	0.722976218071534	0
"TCGA-D8-A27T-01A"	0	0.97153017056344	0	0	0	0
"TCGA-D8-A27V-01A"	0	0	0.733186517282042	0	0	0
"TCGA-D8-A27W-01A"	0	0	0	0	0.625498419787452	0
"TCGA-D8-A3Z5-01A"	0	0.702499828566553	0	0	0	0
"TCGA-D8-A3Z6-01A"	0	0.71336158401989	0	0	0	0
"TCGA-D8-A4Z1-01A"	0	0.890240574272868	0	0	0	0
"TCGA-D8-A73U-01A"	0	0	0	0	0	2.17791293649238
"TCGA-D8-A73W-01A"	0	0	0	0.930792878978683	0	0
"TCGA-D8-A73X-01A"	0	0	0	0	0.767607837067335	0
"TCGA-E2-A105-01A"	0	0	0	0	0.45912757890614	0
"TCGA-E2-A106-01A"	0	0	0.622654307301048	0	0	0
"TCGA-E2-A107-01A"	0	0.557549877208073	0	0	0	0
"TCGA-E2-A108-01A"	0	0	0	0	0	2.00762870700559
"TCGA-E2-A109-01A"	0	0.62918318312033	0	0	0	0
"TCGA-E2-A10A-01A"	0	0	0	0.707367311893833	0	0
"TCGA-E2-A10B-01A"	0	0	0	0	0	0.748294763452405
"TCGA-E2-A10C-01A"	0	0	0	0	0.906478777744416	0
"TCGA-E2-A10E-01A"	0	0	0.723076006741375	0	0	0
"TCGA-E2-A10F-01A"	0	0	0	0	1.11188783577311	0
"TCGA-E2-A14N-01A"	0	0	0	1.15195798658232	0	0
"TCGA-E2-A14O-01A"	0	0	0	0	0.615491356883457	0
"TCGA-E2-A14P-01A"	0	0	0	0.798385558495811	0	0
"TCGA-E2-A14Q-01A"	0	0	0.803580946889464	0	0	0
"TCGA-E2-A14R-01A"	0	0	0	0	0	1.18045537773231
"TCGA-E2-A14S-01A"	0	0	0	0	0.732913560167911	0
"TCGA-E2-A14T-01A"	0	0	0	0	0	0.813968467742958
"TCGA-E2-A14U-01A"	0	0	0.942490056690049	0	0	0
"TCGA-E2-A14V-01A"	0	0.686820031582839	0	0	0	0
"TCGA-E2-A14W-01A"	0	0	0	0.489924479436645	0	0
"TCGA-E2-A14X-01A"	0	0.994346509798905	0	0	0	0
"TCGA-E2-A14Y-01A"	0	0	0	0.953234056780232	0	0
"TCGA-E2-A14Z-01A"	0	0	0	0	0	1.17886737365795
"TCGA-E2-A150-01A"	0	0	0	1.48589279507046	0	0
"TCGA-E2-A152-01A"	0	0	0	0	0.879339630109196	0
"TCGA-E2-A153-11A"	0	0	0	1.27251398162704	0	0
"TCGA-E2-A153-01A"	0	0	0	1.18945791797189	0	0
"TCGA-E2-A154-01A"	0	0.566858086000186	0	0	0	0
"TCGA-E2-A155-01A"	0	0	0	0	0.648983152277212	0
"TCGA-E2-A156-01A"	0	0	0	0.500847361719776	0	0
"TCGA-E2-A158-11A"	0	0	1.32873484625798	0	0	0
"TCGA-E2-A158-01A"	0	0	0.747610250940693	0	0	0
"TCGA-E2-A159-01A"	0	0	0	1.70732070207282	0	0
"TCGA-E2-A15A-06A"	0.966603511784904	0	0	0	0	0
"TCGA-E2-A15A-01A"	0	0	0	0	0.80293405420526	0
"TCGA-E2-A15C-01A"	0	0.707892437888834	0	0	0	0
"TCGA-E2-A15D-01A"	0	0.710643095197544	0	0	0	0
"TCGA-E2-A15E-06A"	0.60480743028624	0	0	0	0	0
"TCGA-E2-A15E-01A"	0	0	0.723032553282945	0	0	0
"TCGA-E2-A15F-01A"	0	0	0	0.693246672630234	0	0
"TCGA-E2-A15G-01A"	0	0.56421710905759	0	0	0	0
"TCGA-E2-A15H-01A"	0	0	0.623373431615722	0	0	0
"TCGA-E2-A15I-11A"	0	0	1.29701938068361	0	0	0
"TCGA-E2-A15I-01A"	0	0.941007565070526	0	0	0	0
"TCGA-E2-A15J-01A"	0	0	0	0.619064831336558	0	0
"TCGA-E2-A15K-11A"	0	0	1.65391604459406	0	0	0
"TCGA-E2-A15K-06A"	0	0	0	0	0	0.468358138382026
"TCGA-E2-A15K-01A"	0	0.770952285888749	0	0	0	0
"TCGA-E2-A15L-01A"	0	0	0.747750271501456	0	0	0
"TCGA-E2-A15M-11A"	0	0	1.45365653761056	0	0	0
"TCGA-E2-A15M-01A"	0	0	0	0	1.36860908961061	0
"TCGA-E2-A15O-01A"	0	0.518300096349603	0	0	0	0
"TCGA-E2-A15P-01A"	0	0	0.71019679025841	0	0	0
"TCGA-E2-A15R-01A"	0	0	0.382559761495967	0	0	0
"TCGA-E2-A15S-01A"	0	0.437425382131695	0	0	0	0
"TCGA-E2-A15T-01A"	0	0	0	0.521065032543054	0	0
"TCGA-E2-A1AZ-01A"	0	0	0	0	1.25829552311503	0
"TCGA-E2-A1B0-01A"	0	0	0	0.992378312311659	0	0
"TCGA-E2-A1B1-01A"	0	0	0	0	1.4504015104799	0
"TCGA-E2-A1B4-01A"	0	0.546970394221958	0	0	0	0
"TCGA-E2-A1B5-01A"	0	1.60979409486396	0	0	0	0
"TCGA-E2-A1B6-01A"	0	1.72411435677627	0	0	0	0
"TCGA-E2-A1BC-11A"	0	1.14326520346352	0	0	0	0
"TCGA-E2-A1BC-01A"	0	0	0.80099329940403	0	0	0
"TCGA-E2-A1BD-01A"	0	0	0	0	0.71989496318826	0
"TCGA-E2-A1IE-01A"	0	0	0.505796280402969	0	0	0
"TCGA-E2-A1IF-01A"	0	0.888712373773068	0	0	0	0
"TCGA-E2-A1IG-11A"	0	0	1.32226808888391	0	0	0
"TCGA-E2-A1IG-01A"	0	0	0	0	0.730340641780812	0
"TCGA-E2-A1IH-01A"	0	0	0	0	1.37191909296171	0
"TCGA-E2-A1II-01A"	1.63654544443804	0	0	0	0	0
"TCGA-E2-A1IJ-01A"	1.16513613283018	0	0	0	0	0
"TCGA-E2-A1IK-01A"	0.806348659963383	0	0	0	0	0
"TCGA-E2-A1IL-01A"	0	0	0.691640263088592	0	0	0
"TCGA-E2-A1IN-01A"	0	0	0	0	0.7393398084991	0
"TCGA-E2-A1IO-01A"	0	1.04553095466783	0	0	0	0
"TCGA-E2-A1IU-01A"	0	0.681720410281029	0	0	0	0
"TCGA-E2-A1L6-01A"	0	0	0.864648521271328	0	0	0
"TCGA-E2-A1L7-11A"	0	0	1.44551504944531	0	0	0
"TCGA-E2-A1L7-01A"	0	0	0	0	0	1.08670856055374
"TCGA-E2-A1L8-01A"	0	0.778131995363209	0	0	0	0
"TCGA-E2-A1L9-01A"	0	0	0	1.02080324520497	0	0
"TCGA-E2-A1LA-01A"	0	0	1.32034438050765	0	0	0
"TCGA-E2-A1LB-11A"	0	0	0.809826566002821	0	0	0
"TCGA-E2-A1LB-01A"	0	0	0	0	0	0.803500635081942
"TCGA-E2-A1LE-01A"	0	0	0	1.14448416925803	0	0
"TCGA-E2-A1LG-01A"	0	0	0	0.895304607273868	0	0
"TCGA-E2-A1LH-11A"	0	0	1.11747064174265	0	0	0
"TCGA-E2-A1LH-01A"	1.72684340255863	0	0	0	0	0
"TCGA-E2-A1LI-01A"	0	0	0	1.51275563758228	0	0
"TCGA-E2-A1LK-01A"	0	0	0	0.873718754190676	0	0
"TCGA-E2-A1LL-01A"	0	0	1.01433813904051	0	0	0
"TCGA-E2-A1LS-11A"	0	0	1.18545000941156	0	0	0
"TCGA-E2-A1LS-01A"	0	0	0	1.39023298133018	0	0
"TCGA-E2-A2P5-01A"	0	0.639503024434522	0	0	0	0
"TCGA-E2-A2P6-01A"	0	0	0	0	0	0.790024303026812
"TCGA-E2-A3DX-01A"	0	1.40637007706223	0	0	0	0
"TCGA-E2-A56Z-01A"	0	0.48775948854858	0	0	0	0
"TCGA-E2-A570-01A"	0	0	0	0.77563142774049	0	0
"TCGA-E2-A572-01A"	0	0	0	0	0.599329659401384	0
"TCGA-E2-A573-01A"	0	0	0	1.63174301493346	0	0
"TCGA-E2-A574-01A"	0	0.77789267274191	0	0	0	0
"TCGA-E2-A576-01A"	0.486765916630392	0	0	0	0	0
"TCGA-E2-A9RU-01A"	0	0	0	0	0.693509762035491	0
"TCGA-E9-A1N3-01A"	0	0	0	0.528544102597241	0	0
"TCGA-E9-A1N4-11A"	0	0	0	1.13317100937049	0	0
"TCGA-E9-A1N4-01A"	0	0	0	0	1.57317117181523	0
"TCGA-E9-A1N5-11A"	0	0	0.918930312231223	0	0	0
"TCGA-E9-A1N5-01A"	0	0	0	0	0.96365828583444	0
"TCGA-E9-A1N6-11A"	0	0	1.38442606292425	0	0	0
"TCGA-E9-A1N6-01A"	0	0	0	0	0.888995121704271	0
"TCGA-E9-A1N8-01A"	0	0	0	0.740115008685885	0	0
"TCGA-E9-A1N9-11A"	0	0	1.01963877497741	0	0	0
"TCGA-E9-A1N9-01A"	0	0	0.69645683560468	0	0	0
"TCGA-E9-A1NA-11A"	0	0	0	1.2903350021257	0	0
"TCGA-E9-A1NA-01A"	0	0	0	0	0.959029424964988	0
"TCGA-E9-A1NC-01A"	0	0	0	0	0	1.39649192329224
"TCGA-E9-A1ND-11A"	0	0	0	0	1.945511887539	0
"TCGA-E9-A1ND-01A"	0	0	0	2.93372760671675	0	0
"TCGA-E9-A1NE-01A"	0	1.5381263202701	0	0	0	0
"TCGA-E9-A1NF-11A"	0	0	0	0	1.6851279485275	0
"TCGA-E9-A1NF-01A"	0	0	0	0	1.05452479402314	0
"TCGA-E9-A1NG-11A"	0	0	0	0	1.56100646985664	0
"TCGA-E9-A1NG-01A"	0	0	0	0	1.37402841254336	0
"TCGA-E9-A1NH-01A"	0	0	0	0.947266590569482	0	0
"TCGA-E9-A1NI-01A"	0	0	0	0	0.715529031902046	0
"TCGA-E9-A1QZ-01A"	0	1.11574155546017	0	0	0	0
"TCGA-E9-A1R0-01A"	0	0.834476737851226	0	0	0	0
"TCGA-E9-A1R2-01A"	0.693780898839215	0	0	0	0	0
"TCGA-E9-A1R3-01A"	0	0	0	0	0	1.08981006522915
"TCGA-E9-A1R4-01A"	0	0	0	0	0	1.23749923067693
"TCGA-E9-A1R5-01A"	0	0	0	0	0.617437939993128	0
"TCGA-E9-A1R6-01A"	0	0	0	0	0.503638104808813	0
"TCGA-E9-A1R7-11A"	0	0	0	0	1.40793364073939	0
"TCGA-E9-A1R7-01A"	0	0	0	0.50354793201052	0	0
"TCGA-E9-A1RA-01A"	0	0.698076406320584	0	0	0	0
"TCGA-E9-A1RB-11A"	0	0	0	1.22178125880872	0	0
"TCGA-E9-A1RB-01A"	0	0	0	0.689971048978543	0	0
"TCGA-E9-A1RC-11A"	0	0	0	0	1.36713503813713	0
"TCGA-E9-A1RC-01A"	0	0.519648588693534	0	0	0	0
"TCGA-E9-A1RD-11A"	0	0	0	0	1.28030364029495	0
"TCGA-E9-A1RD-01A"	0	0.663880085782533	0	0	0	0
"TCGA-E9-A1RE-01A"	0	0	0	0	0.403530064358038	0
"TCGA-E9-A1RF-11A"	0	0	0	0	1.36333093915011	0
"TCGA-E9-A1RF-01A"	0	0	0	0	1.00481977566358	0
"TCGA-E9-A1RG-01A"	0	0	0	0	0	0.690958573786106
"TCGA-E9-A1RH-11A"	0	0	0	0	1.14527893521291	0
"TCGA-E9-A1RH-01A"	0	0	0	1.2468993010006	0	0
"TCGA-E9-A1RI-11A"	0	0	1.39121146574088	0	0	0
"TCGA-E9-A1RI-01A"	0	0.829913433677864	0	0	0	0
"TCGA-E9-A226-01A"	0	0	0	0.686650995686422	0	0
"TCGA-E9-A227-01A"	0	0	0	0	0	0.949092833707372
"TCGA-E9-A228-01A"	0	0	0	0	0.72561766763499	0
"TCGA-E9-A229-01A"	0	0	0	0	0.977340530520766	0
"TCGA-E9-A22A-01A"	0	0	0	0	1.20883691457755	0
"TCGA-E9-A22B-01A"	0	0	0	0	0.736928697506824	0
"TCGA-E9-A22D-01A"	0	0	1.57540980449114	0	0	0
"TCGA-E9-A22E-01A"	0	0	0	0	1.18543411293559	0
"TCGA-E9-A22G-01A"	0	0	0	0.738614820157211	0	0
"TCGA-E9-A22H-01A"	0	0.706695233030897	0	0	0	0
"TCGA-E9-A243-01A"	0	0	0	0	2.13329781073378	0
"TCGA-E9-A244-01A"	0	0	0	0.813802476020606	0	0
"TCGA-E9-A245-01A"	0	0	0	0	0.666135542925579	0
"TCGA-E9-A247-01A"	0	0.505575818208054	0	0	0	0
"TCGA-E9-A248-01A"	1.40480866882176	0	0	0	0	0
"TCGA-E9-A249-01A"	0	0.621088417595038	0	0	0	0
"TCGA-E9-A24A-01A"	0	0	0	0	1.00470770107276	0
"TCGA-E9-A295-01A"	0	0	0.6613224025648	0	0	0
"TCGA-E9-A2JS-01A"	0	0	0	0	0.566564238094896	0
"TCGA-E9-A2JT-01A"	2.1190433980421	0	0	0	0	0
"TCGA-E9-A3HO-01A"	0	0.647806011618989	0	0	0	0
"TCGA-E9-A3Q9-01A"	0	0	0	0	0.905149687893872	0
"TCGA-E9-A3QA-01A"	0	0	0	2.19512417074986	0	0
"TCGA-E9-A3X8-01A"	0	0.971402196257267	0	0	0	0
"TCGA-E9-A54X-01A"	0	0	0.381525264028718	0	0	0
"TCGA-E9-A54Y-01A"	0	0	0	0	0.388371737304285	0
"TCGA-E9-A5FK-01A"	0	1.43971851553086	0	0	0	0
"TCGA-E9-A5FL-01A"	0	0	0	0	0	1.15157804869682
"TCGA-E9-A5UO-01A"	0	0	0	0	0.528991749447069	0
"TCGA-E9-A5UP-01A"	0	0	0	0.735657281138351	0	0
"TCGA-E9-A6HE-01A"	0	0.987388199129472	0	0	0	0
"TCGA-EW-A1IW-01A"	0	0	0	0.805017659508383	0	0
"TCGA-EW-A1IX-01A"	0	0	0.979959879758394	0	0	0
"TCGA-EW-A1IY-01A"	0	0	0	1.23966578894003	0	0
"TCGA-EW-A1IZ-01A"	1.44244513211994	0	0	0	0	0
"TCGA-EW-A1J1-01A"	0	0	0	0	0	0.882892023868509
"TCGA-EW-A1J2-01A"	0	0	0	0	1.129141606836	0
"TCGA-EW-A1J3-01A"	0	0	0.823096427097816	0	0	0
"TCGA-EW-A1J5-01A"	0	1.11482399997587	0	0	0	0
"TCGA-EW-A1J6-01A"	0	0	0	0	0.849772045724333	0
"TCGA-EW-A1OV-01A"	1.5631916887772	0	0	0	0	0
"TCGA-EW-A1OW-01A"	0	0	0	1.04637469414714	0	0
"TCGA-EW-A1OX-01A"	0	0	0.556212138053427	0	0	0
"TCGA-EW-A1OY-01A"	0	0	0	0.60704643921877	0	0
"TCGA-EW-A1OZ-01A"	0	0	0	0	0.700182821302431	0
"TCGA-EW-A1P0-01A"	0	0	0	0	0.562333356111018	0
"TCGA-EW-A1P1-01A"	0	0	0	1.52372735039427	0	0
"TCGA-EW-A1P3-01A"	0	0	0.794812344318611	0	0	0
"TCGA-EW-A1P4-01A"	0	0	0	0	0	1.65236601922412
"TCGA-EW-A1P5-01A"	0	0	0	0	0	0.955339941861507
"TCGA-EW-A1P6-01A"	0.619522409004844	0	0	0	0	0
"TCGA-EW-A1P7-01A"	1.91496879636591	0	0	0	0	0
"TCGA-EW-A1P8-01A"	0	0	0	0	1.27287188668149	0
"TCGA-EW-A1PA-01A"	0	0.704935460645692	0	0	0	0
"TCGA-EW-A1PB-01A"	0	0	0	2.2576880852544	0	0
"TCGA-EW-A1PC-01B"	0	0.615750280025866	0	0	0	0
"TCGA-EW-A1PD-01A"	0	0	0	0	0.749958543194165	0
"TCGA-EW-A1PE-01A"	0	0	0	0	1.22967578978984	0
"TCGA-EW-A1PF-01A"	0	0	0	0	0	0.889045317125868
"TCGA-EW-A1PG-01A"	0	0	0	1.23865380216093	0	0
"TCGA-EW-A1PH-01A"	0	0	0	0	0.914900658377754	0
"TCGA-EW-A2FR-01A"	0	0	0	0	1.11563403577113	0
"TCGA-EW-A2FS-01A"	0	0.829860480745499	0	0	0	0
"TCGA-EW-A2FV-01A"	1.03100294408079	0	0	0	0	0
"TCGA-EW-A2FW-01A"	0	0	0	0	0	0.475316973013548
"TCGA-EW-A3E8-01B"	0	1.01661128762717	0	0	0	0
"TCGA-EW-A3U0-01A"	0	0	0	0	0	1.92785027505092
"TCGA-EW-A423-01A"	0.861044633734028	0	0	0	0	0
"TCGA-EW-A424-01A"	0	0.633433988078454	0	0	0	0
"TCGA-EW-A6S9-01A"	0	0.792106907946459	0	0	0	0
"TCGA-EW-A6SA-01A"	0	0	0	0.405325572533017	0	0
"TCGA-EW-A6SB-01A"	1.70194047847211	0	0	0	0	0
"TCGA-EW-A6SC-01A"	0	0	1.15247894875417	0	0	0
"TCGA-EW-A6SD-01A"	0	0	0	1.67058372513816	0	0
"TCGA-GI-A2C8-11A"	0	0	0	0.94523434104472	0	0
"TCGA-GI-A2C8-01A"	0	0	0	0	1.34737879235241	0
"TCGA-GI-A2C9-11A"	0	0	0	1.49987804814564	0	0
"TCGA-GI-A2C9-01A"	0	0	0	1.17915875923738	0	0
"TCGA-GM-A2D9-01A"	0.764795185730683	0	0	0	0	0
"TCGA-GM-A2DA-01A"	0	0	1.10609125748558	0	0	0
"TCGA-GM-A2DB-01A"	0	0.922724707981373	0	0	0	0
"TCGA-GM-A2DC-01A"	0	0	0	0	0	0.562726073243228
"TCGA-GM-A2DD-01A"	0	0	0	0	1.63743295739318	0
"TCGA-GM-A2DF-01A"	0	0	0	1.33665670291249	0	0
"TCGA-GM-A2DH-01A"	1.09686177362796	0	0	0	0	0
"TCGA-GM-A2DI-01A"	1.77660407696197	0	0	0	0	0
"TCGA-GM-A2DK-01A"	0	0	0	0	0.968502998736721	0
"TCGA-GM-A2DL-01A"	0	0	0	0	1.12609843393181	0
"TCGA-GM-A2DM-01A"	0	0	0	0.892307009672242	0	0
"TCGA-GM-A2DN-01A"	0	0	0	0	0	1.40095787883089
"TCGA-GM-A2DO-01A"	1.84539588825427	0	0	0	0	0
"TCGA-GM-A3NW-01A"	0	0	0	0	0.777569408673732	0
"TCGA-GM-A3NY-01A"	0	0.763928482105316	0	0	0	0
"TCGA-GM-A3XG-01A"	0	0	0.812514982550926	0	0	0
"TCGA-GM-A3XL-01A"	0	0	0	1.16019283383682	0	0
"TCGA-GM-A3XN-01A"	0	1.13419416151117	0	0	0	0
"TCGA-GM-A4E0-01A"	0	0	0	1.55933899773273	0	0
"TCGA-GM-A5PV-01A"	0.792668462261585	0	0	0	0	0
"TCGA-GM-A5PX-01A"	0	0.814162915396664	0	0	0	0
"TCGA-HN-A2NL-01A"	0.680762878474823	0	0	0	0	0
"TCGA-HN-A2OB-01A"	0	0	0	0	0.930272605841507	0
"TCGA-JL-A3YW-01A"	0	0	0	0	1.64716998296162	0
"TCGA-JL-A3YX-01A"	0	0.55394827911524	0	0	0	0
"TCGA-LD-A66U-01A"	1.03312769744312	0	0	0	0	0
"TCGA-LD-A74U-01A"	0	0	0	0	1.10090941052036	0
"TCGA-LD-A7W5-01A"	0	1.16010062988155	0	0	0	0
"TCGA-LD-A7W6-01A"	0	0.709496957877824	0	0	0	0
"TCGA-LD-A9QF-01A"	0	0	0	2.18721827613875	0	0
"TCGA-LL-A440-01A"	0	0	0	0	1.63021109371648	0
"TCGA-LL-A441-01A"	1.32811314777034	0	0	0	0	0
"TCGA-LL-A442-01A"	0	0	0	0	0.722136283159971	0
"TCGA-LL-A50Y-01A"	0.700101468320027	0	0	0	0	0
"TCGA-LL-A5YL-01A"	0	0	0	0	0.843377643716525	0
"TCGA-LL-A5YM-01A"	0	0	0	0	0.58293692667844	0
"TCGA-LL-A5YN-01A"	1.27267086081882	0	0	0	0	0
"TCGA-LL-A5YO-01A"	1.9064449009419	0	0	0	0	0
"TCGA-LL-A5YP-01A"	0	0	0	0	0	1.17181471073044
"TCGA-LL-A6FP-01A"	0	0	0	0	0.434902384550213	0
"TCGA-LL-A6FQ-01A"	0	0	0	0	0.771442864259682	0
"TCGA-LL-A6FR-01A"	0	0.96562110201669	0	0	0	0
"TCGA-LL-A73Y-01A"	0	1.2193495702274	0	0	0	0
"TCGA-LL-A73Z-01A"	0	1.02547870477752	0	0	0	0
"TCGA-LL-A740-01A"	0	0	0	0.997844642416553	0	0
"TCGA-LL-A7SZ-01A"	1.2751772554842	0	0	0	0	0
"TCGA-LL-A7T0-01A"	0	0	0	0	0	0.658116119315356
"TCGA-LL-A8F5-01A"	0	0	0	1.11798840851905	0	0
"TCGA-LL-A9Q3-01A"	0	0	0	0	0.835658668060131	0
"TCGA-LQ-A4E4-01A"	0	0	0	0	0.493545925179421	0
"TCGA-MS-A51U-01A"	0	0.885406117921941	0	0	0	0
"TCGA-OK-A5Q2-01A"	0	0.913352750885553	0	0	0	0
"TCGA-OL-A5D6-01A"	0	0	0	1.14288839516125	0	0
"TCGA-OL-A5D7-01A"	1.20676760547312	0	0	0	0	0
